Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,__source_file
192.168.56.101-192.168.56.102-5985-47506-6,192.168.56.102,47506,192.168.56.101,5985,6,,53098,2,3,222.0,492.0,222.0,0.0,111.0,156.97770542341354,492.0,0.0,164.0,284.05633244129587,13446.83415571208,94.1655052921014,13274.5,26429.00378372216,52918.0,40.0,52918.0,52918.0,0.0,52918.0,52918.0,53098.0,26549.0,37489.38732494837,53058.0,40.0,0,0,0,0,64,112,37.66620211684056,56.49930317526084,0.0,492.0,119.0,203.1659420276932,41276.4,0,1,0,0,0,0,0,0,1.0,142.8,111.0,164.0,0,0,0,0,0,0,2,222,3,492,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-5985-47500-6,192.168.56.102,47500,192.168.56.101,5985,6,,61086,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.74072618930688,61086.0,0.0,61086.0,61086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,16.370363094653438,16.370363094653438,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-80-41516-6,192.168.56.102,41516,192.168.56.101,80,6,,60811,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.888786568219565,60811.0,0.0,60811.0,60811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,16.444393284109783,16.444393284109783,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-5985-47506-6,192.168.56.102,47506,192.168.56.101,5985,6,,61080,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.74394237066143,61080.0,0.0,61080.0,61080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,16.371971185330715,16.371971185330715,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-80-41520-6,192.168.56.102,41520,192.168.56.101,80,6,,51918,2,3,215.0,203.0,215.0,0.0,107.5,152.02795795510772,203.0,0.0,67.66666666666667,117.20210464549405,8051.157594668516,96.30571285488656,12979.5,25690.441990488733,51515.0,81.0,51515.0,51515.0,0.0,51515.0,51515.0,51918.0,25959.0,36595.60435352858,51836.0,82.0,0,0,0,0,64,112,38.52228514195462,57.78342771293193,0.0,215.0,69.66666666666667,107.9938269840766,11662.666666666668,0,1,0,0,0,0,0,0,1.0,83.6,107.5,67.66666666666667,0,0,0,0,0,0,2,215,3,203,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-5985-47508-6,192.168.56.102,47508,192.168.56.101,5985,6,,52572,2,3,220.0,492.0,220.0,0.0,110.0,155.56349186104046,492.0,0.0,164.0,284.05633244129587,13543.331050749448,95.1076618732405,13143.0,26179.33787041478,52412.0,37.0,52412.0,52412.0,0.0,52412.0,52412.0,52572.0,26286.0,37121.69179873137,52535.0,37.0,0,0,0,0,64,112,38.0430647492962,57.0645971239443,0.0,492.0,118.66666666666669,202.96469315293896,41194.66666666667,0,1,0,0,0,0,0,0,1.0,142.4,110.0,164.0,0,0,0,0,0,0,2,220,3,492,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-80-41520-6,192.168.56.102,41520,192.168.56.101,80,6,,59058,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.86501405398084,59058.0,0.0,59058.0,59058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,16.932507026990418,16.932507026990418,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-5985-47508-6,192.168.56.102,47508,192.168.56.101,5985,6,,60097,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.27953142419755,60097.0,0.0,60097.0,60097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,16.639765712098775,16.639765712098775,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-5985-50260-6,192.168.56.102,50260,192.168.56.101,5985,6,,14436,2,3,18.0,492.0,18.0,0.0,9.0,12.727922061357855,492.0,0.0,164.0,284.05633244129587,35328.34580216127,346.3563313937379,3609.0,6895.738925839154,13951.0,56.0,13951.0,13951.0,0.0,13951.0,13951.0,14436.0,7218.0,10128.597533716107,14380.0,56.0,0,0,0,0,64,112,138.54253255749515,207.8137988362428,0.0,492.0,84.99999999999999,199.518420202246,39807.6,0,1,0,0,0,0,0,0,1.0,102.0,9.0,164.0,0,0,0,0,0,0,2,18,3,492,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-80-36514-6,192.168.56.102,36514,192.168.56.101,80,6,,45657,2,3,18.0,947.0,18.0,0.0,9.0,12.727922061357855,947.0,0.0,315.6666666666667,546.7507049225757,21135.86087565981,109.51223251637208,11414.25,21448.403085466914,43564.0,38.0,43564.0,43564.0,0.0,43564.0,43564.0,45657.0,22828.5,32230.634193264024,45619.0,38.0,0,0,0,0,64,112,43.80489300654883,65.70733950982324,0.0,947.0,160.83333333333331,385.20873129599056,148385.76666666666,0,1,0,0,0,0,0,0,1.0,193.0,9.0,315.6666666666667,0,0,0,0,0,0,2,18,3,947,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-80-36514-6,192.168.56.102,36514,192.168.56.101,80,6,,6243,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.35880185808105,6243.0,0.0,6243.0,6243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,160.17940092904053,160.17940092904053,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,248,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-3389-53090-6,192.168.56.102,53090,192.168.56.101,3389,6,,23557,4,3,131.0,67.0,131.0,0.0,32.75,65.5,67.0,0.0,22.33333333333333,38.68246803570492,8405.144967525575,297.1515897610052,3926.166666666667,5664.119399047539,13859.0,42.0,23440.0,7813.333333333334,5993.2075162915335,13859.0,1874.0,21545.0,10772.5,15175.218631044496,21503.0,42.0,0,0,0,0,128,112,169.8009084348601,127.3506813261451,0.0,131.0,24.75,48.91610894465865,2392.785714285714,0,1,0,0,0,0,0,0,0.0,28.285714285714285,32.75,22.33333333333333,0,0,0,0,0,0,4,131,3,67,-1,63869,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-3389-53076-6,192.168.56.102,53076,192.168.56.101,3389,6,,54512,4,3,92.0,835.0,92.0,0.0,23.0,46.0,835.0,0.0,278.3333333333333,482.0874747733375,17005.429997064868,128.41209275022015,9085.333333333334,17110.93806507015,43564.0,83.0,54337.0,18112.33333333333,22094.30941064539,43564.0,3864.0,50551.0,25275.5,35614.84724802284,50459.0,92.0,0,0,0,0,128,112,73.37833871441151,55.03375403580864,0.0,835.0,115.875,292.3483428573327,85467.55357142855,0,1,0,0,0,0,0,0,0.0,132.42857142857142,23.0,278.3333333333333,0,0,0,0,0,0,4,92,3,835,-1,63908,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-3389-53068-6,192.168.56.102,53068,192.168.56.101,3389,6,,55066,4,3,338.0,835.0,338.0,0.0,84.5,169.0,835.0,0.0,278.3333333333333,482.0874747733375,21301.71067446337,127.1201830530636,9177.666666666666,16664.638029872316,42604.0,119.0,54818.0,18272.666666666668,21143.51875477053,42604.0,4364.0,50581.0,25290.5,35597.876685274365,50462.0,119.0,0,0,0,0,128,112,72.64010460175064,54.48007845131297,0.0,835.0,146.625,302.24821280341286,91353.98214285714,0,1,0,0,0,0,0,0,0.0,167.57142857142858,84.5,278.3333333333333,0,0,0,0,0,0,4,338,3,835,-1,63662,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-5985-50264-6,192.168.56.102,50264,192.168.56.101,5985,6,,4419,2,3,40.0,492.0,40.0,0.0,20.0,28.284271247461906,492.0,0.0,164.0,284.05633244129587,120389.22833220183,1131.4777098891152,1104.75,1112.0456750211897,2264.0,137.0,2264.0,2264.0,0.0,2264.0,2264.0,4419.0,2209.5,2930.95760801824,4282.0,137.0,0,0,0,0,64,112,452.59108395564607,678.8866259334691,0.0,492.0,88.66666666666667,198.2389130989844,39298.66666666667,0,1,0,0,0,0,0,0,1.0,106.4,20.0,164.0,0,0,0,0,0,0,2,40,3,492,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-80-36520-6,192.168.56.102,36520,192.168.56.101,80,6,,8278,4,3,40.0,928.0,40.0,0.0,10.0,20.0,928.0,0.0,309.3333333333333,535.7810498079726,116936.45808166223,845.6148828219376,1379.6666666666667,1657.2298170943784,3722.0,66.0,8144.0,2714.6666666666665,1278.0439481228077,3722.0,1277.0,4458.0,2229.0,3056.1155082882583,4390.0,68.0,0,0,0,0,128,112,483.2085044696786,362.40637835225897,0.0,928.0,121.0,326.37752023429204,106522.28571428572,0,1,0,0,0,0,0,0,0.0,138.28571428571428,10.0,309.3333333333333,0,0,0,0,0,0,4,40,3,928,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-3389-53102-6,192.168.56.102,53102,192.168.56.101,3389,6,,7261,4,3,131.0,67.0,131.0,0.0,32.75,65.5,67.0,0.0,22.33333333333333,38.68246803570492,27268.97121608593,964.054537942432,1210.1666666666667,1386.193841663808,3497.0,85.0,6791.0,2263.6666666666665,1318.5000316015671,3582.0,945.0,6231.0,3115.5,4244.762007462845,6117.0,114.0,0,0,0,0,128,112,550.8883073956755,413.1662305467567,0.0,131.0,24.75,48.91610894465865,2392.785714285714,0,1,0,0,0,0,0,0,0.0,28.285714285714285,32.75,22.33333333333333,0,0,0,0,0,0,4,131,3,67,-1,63869,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-3389-46626-6,192.168.56.102,46626,192.168.56.101,3389,6,,5656,4,3,131.0,67.0,131.0,0.0,32.75,65.5,67.0,0.0,22.33333333333333,38.68246803570492,35007.07213578501,1237.6237623762377,942.6666666666666,1005.8883967253356,2599.0,116.0,5420.0,1806.6666666666667,838.9483496219141,2760.0,1181.0,4016.0,2008.0,2670.035205760404,3896.0,120.0,0,0,0,0,128,112,707.2135785007073,530.4101838755305,0.0,131.0,24.75,48.91610894465865,2392.785714285714,0,1,0,0,0,0,0,0,0.0,28.285714285714285,32.75,22.33333333333333,0,0,0,0,0,0,4,131,3,67,-1,63869,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,,116060684,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0861618220344109,12895631.555555556,24621507.542452265,71121388.0,16.0,116060665.0,14507583.125,25808816.719495,71121388.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0775456398309698,0.008616182203441,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,9,0,1,0,-1,-1,0,0,2416251.0,3417068.0642398684,4832483.0,19.0,53174764.5,25380358.352503706,71121388.0,35228141.0,Probe Attack,Probe_traffic_3
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,,105560719,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1326250913467158,8120055.307692308,12762330.482503189,36097593.0,11.0,105560701.0,8796725.083333332,13083978.274745217,36097593.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.1231518705362361,0.0094732208104797,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,13,0,1,0,-1,-1,0,0,52.0,48.84669896727925,113.0,11.0,20836856.2,12638410.13276182,36097593.0,7528862.0,Probe Attack,Probe_traffic_3
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,,22,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09090909093,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,45454.545454545456,45454.545454545456,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.100-192.168.56.101-67-68-17,192.168.56.101,68,192.168.56.100,67,17,,2379,0,2,0.0,864.0,0.0,0.0,0.0,0.0,548.0,316.0,432.0,164.048773235279,363177.8058007566,840.6893652795292,2379.0,0.0,2379.0,2379.0,0.0,0.0,0.0,0.0,0.0,2379.0,2379.0,0.0,2379.0,2379.0,0,0,0,0,0,16,0.0,840.6893652795292,316.0,548.0,393.3333333333333,133.94526245199316,17941.333333333332,0,0,0,0,0,0,0,0,0.0,590.0,0.0,432.0,0,0,0,0,0,0,0,0,2,864,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-224.0.0.22-0-0-0,192.168.56.101,0,224.0.0.22,0,0,,374023,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.368161851009162,93505.75,183023.99760026915,368030.0,795.0,369631.0,123210.33333333331,212020.05075070928,368030.0,795.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10.694529480807333,2.6736323702018328,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-445-44492-6,192.168.56.102,44492,192.168.56.101,445,6,,444,2,3,60.0,0.0,60.0,0.0,30.0,42.42640687119285,0.0,0.0,0.0,0.0,135135.13513513515,11261.26126126126,111.0,110.73993558483468,269.0,20.0,269.0,269.0,0.0,269.0,269.0,444.0,222.0,240.41630560342617,392.0,52.0,0,0,0,0,64,100,4504.504504504504,6756.756756756757,0.0,60.0,10.0,24.49489742783178,600.0,0,1,0,0,0,0,0,0,1.0,12.0,30.0,0.0,0,0,0,0,0,0,2,60,3,0,-1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-139-32812-6,192.168.56.102,32812,192.168.56.101,139,6,,6004537,2,3,18.0,5.0,18.0,0.0,9.0,12.727922061357855,5.0,0.0,1.6666666666666667,2.886751345948129,3.830436884642397,0.832703670574434,1501134.25,3002013.1675907504,6004154.0,74.0,6004154.0,6004154.0,0.0,6004154.0,6004154.0,6004537.0,3002268.5,4245741.350354788,6004461.0,76.0,0,0,0,0,64,112,0.3330814682297736,0.4996222023446603,0.0,18.0,3.8333333333333335,7.222649560006817,52.16666666666666,0,1,0,0,0,0,0,0,1.0,4.6,9.0,1.6666666666666667,0,0,0,0,0,0,2,18,3,5,-1,255,1,0,309.0,0.0,309.0,309.0,6004154.0,0.0,6004154.0,6004154.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-135-41030-6,192.168.56.102,41030,192.168.56.101,135,6,,6007479,2,3,32.0,0.0,32.0,0.0,16.0,22.62741699796952,0.0,0.0,0.0,0.0,5.326693609748782,0.8322958765232471,1501869.75,3001433.043555181,6004019.0,357.0,6004019.0,6004019.0,0.0,6004019.0,6004019.0,6007479.0,3003739.5,4247424.264494012,6007122.0,357.0,0,0,0,0,64,112,0.3329183506092988,0.4993775259139482,0.0,32.0,5.333333333333334,13.063945294843617,170.66666666666669,0,1,0,0,0,0,0,0,1.0,6.4,16.0,0.0,0,0,0,0,0,0,2,32,3,0,-1,255,1,0,718.0,0.0,718.0,718.0,6004019.0,0.0,6004019.0,6004019.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-80-39248-6,192.168.56.102,39248,192.168.56.101,80,6,,6007876,2,3,18.0,947.0,18.0,0.0,9.0,12.727922061357855,947.0,0.0,315.6666666666667,546.7507049225757,160.62248954539007,0.8322408784735237,1501969.0,3001572.985719432,6004328.0,154.0,6004328.0,6004328.0,0.0,6004328.0,6004328.0,6007876.0,3003938.0,4247849.235669505,6007621.0,255.0,0,0,0,0,64,112,0.3328963513894095,0.4993445270841142,0.0,947.0,160.83333333333331,385.20873129599056,148385.76666666666,0,1,0,0,0,0,0,0,1.0,193.0,9.0,315.6666666666667,0,0,0,0,0,0,2,18,3,947,-1,255,1,0,409.0,0.0,409.0,409.0,6004328.0,0.0,6004328.0,6004328.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-5985-55664-6,192.168.56.102,55664,192.168.56.101,5985,6,,6007859,2,3,18.0,492.0,18.0,0.0,9.0,12.727922061357855,492.0,0.0,164.0,284.05633244129587,84.88880980728743,0.8322432334047787,1501964.75,3001377.8743631924,6004031.0,212.0,6004031.0,6004031.0,0.0,6004031.0,6004031.0,6007859.0,3003929.5,4247886.712328908,6007639.0,220.0,0,0,0,0,64,112,0.3328972933619115,0.4993459400428672,0.0,492.0,84.99999999999999,199.518420202246,39807.6,0,1,0,0,0,0,0,0,1.0,102.0,9.0,164.0,0,0,0,0,0,0,2,18,3,492,-1,255,1,0,432.0,0.0,432.0,432.0,6004031.0,0.0,6004031.0,6004031.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-135-41030-6,192.168.56.102,41030,192.168.56.101,135,6,,13663,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.38073629510356,13663.0,0.0,13663.0,13663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,73.19036814755178,73.19036814755178,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-80-39248-6,192.168.56.102,39248,192.168.56.101,80,6,,933,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2143.6227224008576,933.0,0.0,933.0,933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,1071.8113612004288,1071.8113612004288,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,248,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-139-54164-6,192.168.56.102,54164,192.168.56.101,139,6,,258,2,3,168.0,5.0,168.0,0.0,84.0,118.79393923933998,5.0,0.0,1.6666666666666667,2.886751345948129,670542.6356589148,19379.84496124032,64.5,31.22498999199199,97.0,22.0,72.0,72.0,0.0,72.0,72.0,258.0,129.0,87.68124086713189,191.0,67.0,0,0,0,0,64,112,7751.937984496125,11627.906976744189,0.0,168.0,28.833333333333336,68.20679340554479,4652.166666666667,0,1,0,0,0,0,0,0,1.0,34.6,84.0,1.6666666666666667,0,0,0,0,0,0,2,168,3,5,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-135-44756-6,192.168.56.102,44756,192.168.56.101,135,6,,37713,2,5,168.0,24.0,168.0,0.0,84.0,118.79393923933998,24.0,0.0,4.8,10.73312629199899,5091.082650544904,185.6123883011163,6285.5,9502.606563464577,24614.0,30.0,5983.0,5983.0,0.0,5983.0,5983.0,37713.0,9428.25,14544.94125976451,30714.0,30.0,0,0,0,0,64,176,53.032110943176086,132.58027735794022,0.0,168.0,24.0,58.78775382679628,3456.0,0,1,0,0,0,0,0,0,2.0,27.428571428571427,84.0,4.8,0,0,0,0,0,0,2,168,5,24,-1,255,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-135-44756-6,192.168.56.102,44756,192.168.56.101,135,6,,85,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23529.41176470588,85.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,11764.70588235294,11764.70588235294,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,251,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-3389-47880-6,192.168.56.102,47880,192.168.56.101,3389,6,,11008359,4,3,42.0,19.0,42.0,0.0,10.5,21.0,19.0,0.0,6.333333333333333,10.969655114602888,5.5412437039889415,0.6358804250479113,1834726.5,2857754.448725555,6004154.0,128.0,11008050.0,3669350.0,3212377.922884697,6004154.0,5773.0,6010082.0,3005041.0,4249513.765032418,6009901.0,181.0,0,0,0,0,128,112,0.3633602428845207,0.2725201821633906,0.0,42.0,7.625000000000001,15.398863594434497,237.12500000000003,0,1,0,0,0,0,0,0,0.0,8.714285714285714,10.5,6.333333333333333,0,0,0,0,0,0,4,42,3,19,-1,63958,1,0,309.0,0.0,309.0,309.0,6004154.0,0.0,6004154.0,6004154.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-0-0-0,192.168.56.102,0,192.168.56.101,0,0,,2430437,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.291589125741585,347205.28571428574,896262.0231499854,2379558.0,67.0,2404977.0,1202488.5,1664722.4030643967,2379625.0,25352.0,2430437.0,607609.25,1181423.9891764442,2379655.0,67.0,0,0,0,0,0,0,1.2343459221530944,2.0572432035884907,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,5,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-80-39514-6,192.168.56.102,39514,192.168.56.101,80,6,,179950,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.114198388441231,179950.0,0.0,179950.0,179950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,40,40,5.5570991942206165,5.5570991942206165,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,256,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
192.168.56.101-192.168.56.102-34189-39518-6,192.168.56.102,39518,192.168.56.101,34189,6,,177605,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2609442301737,177605.0,0.0,177605.0,177605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,40,40,5.6304721150868495,5.6304721150868495,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,65535,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Probe Attack,Probe_traffic_3
