Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Timestamp
192.168.56.101-192.168.56.102-445-59014-6,192.168.56.102,57918.92704442663,192.168.56.101,564.6581141656571,5.894513716918374,0.0,43.76237494413325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5389813347887271,379.6328599497932,0.0,2304.261651767487,13618.077979156307,101326.06084310048,64551.088282753335,190752.55572103837,0.0,0.0,85509.7724816109,407275.8152477492,0.0,1560.6890511696686,0.0,0.0,22195.280991438583,0.0,0.0,0.0,0.0,0.0,0.0,1540.001071003711,543.6108484300238,6125.875419798404,7620.007757009337,0.0,351.1846736325797,0.0,0.0,752777.9726310817,0.0,0.0,0.1126034387463758,0.0,1.029141115521908,0.0,0.0,0.0,0.966763928378019,0.0,4.4357222406275225,81.05644784073603,0.0,0.0,0.0,0.0438318285368994,0.0,0.0767439658490712,0.0,0.0,0.0,0.0,0.0,2053.2494191762617,0.0,0.1092940637475763,55953.67701019463,0.0,0.0,0.0,509769.7748126576,0.0,1002761.2399799044,0.0,Normal Traffic,2026-02-02 22:06:44
192.168.56.101-192.168.56.102-139-48422-6,192.168.56.102,48005.341618705366,192.168.56.101,321.531202400874,6.259151823266459,647337.0290230738,28.397544344627573,15.302781516495118,0.0,10013.810183311756,85.73206195085405,3.1926634306704496,36.31945863411476,60.482187834084456,315.8760206319104,0.0,0.0,293.30041442244027,393409.1389855316,27012.439407404712,0.0,216642.87798778564,672975.1887088243,50025.82662171625,2351106.6118963165,343238.2502271552,0.0,0.0,26493.72749721334,0.0,0.0,22474.28074624233,172256.61680482334,29.98701102386457,0.0,0.0,0.0,0.0850549069583166,949.4941140755952,397.7155001888185,10103.801003553774,16879.84479226563,0.0,0.0,0.0,0.0,1740731.4637540637,0.0084864876416728,0.9662772103844276,0.039749058015046,0.0,0.0,0.0775582617265788,0.0,0.0106915698056547,0.9934610664228968,0.0,44.53544674615599,151.10394280988453,0.0461863862500279,0.0,0.0,0.0408553851773935,0.0404719476086909,0.0318627533714888,0.0,24332.80179907462,20.903764076438947,38598.98521639658,0.0,281.9504044381748,0.0,0.0093272230466458,0.0,0.0,0.0,23848.40145230608,820208.5192896771,0.0,0.0,0.0,Normal Traffic,2026-02-02 22:06:45
192.168.56.1-239.255.255.250-50301-1900-17,192.168.56.1,51443.14815315341,239.255.255.250,1958.185882328383,16.985007325815168,3921608.386983397,26.869009994806326,0.0534679466843537,7299.624856920071,695410.5334678321,184.30214230706568,171.08047299637644,168.46428356309465,0.0,0.0,170.53699677107474,518.1495533253685,207.17444298642187,10964.977447060772,3574.3087779509488,1242551.5787931995,164278.90286045038,828991.1793517352,989931.6334063772,3357277.372267315,851932.3369064498,67419.77553350535,1387785.66086944,1009753.7141730072,312629.2330761768,1320.4051665348377,0.0,0.0,0.0,0.0,0.0009522512967234,0.0426795855360558,0.0,1968.3066609984417,0.0,0.0,0.0,168.91791224407822,173.1375352848965,135.0126388213409,0.0,0.0,0.018637525702525,0.0,0.0,0.0,0.0,0.0649514961128778,0.0,0.0246787129553628,0.0300737532605274,270.048537472795,167.02404380858732,632.5126087405317,0.0,0.1063864448658799,0.0,0.0005841640004837,0.0,0.0,0.0,0.0,25.224980982835188,0.0,0.0,0.0,0.0,0.0,8733.522861209754,0.0,0.0,15018.84507288228,0.0,116356.61147210354,0.0,287987.5524518794,Normal Traffic,2026-02-02 22:06:46
192.168.56.100-192.168.56.101-67-68-17,192.168.56.101,0.0,192.168.56.100,162.5964474532067,16.83969633019233,0.0,0.0,15.891240626644816,0.0,0.0,0.0,1.8463667896801492,0.0,0.0,408.831072194768,317.5776956205686,505.5609833576476,212.9383622069989,339089.76462636265,850.7904998645324,303067.4365155658,71970.73189044703,0.0,12200.30533581796,0.0,0.0,0.0,309008.36532105313,50698.394617664206,0.0,0.0,10110.073888006673,0.0,2592.9094084640105,0.022405639189256,0.0053811819111149,0.011982822347025,0.0,2314.255004556391,0.0,134.87717225699686,914.6155594052336,317.7804678391872,0.0,416.1411454662025,101.21454499628612,0.0,0.0213029157043178,0.0066953724456189,0.0,0.0042644569521607,0.0019578155258069,0.0,0.0001592552016323,0.0067399078975636,0.0,587.9621021243902,0.0,519.9206220539829,0.0125552352382309,0.0,0.0620086790301538,0.0384906125469941,0.0086618481159725,0.0,32.09871958451694,0.0,5.254699313024212,440646.4956941886,0.0,21.942420933121547,12.989604313742966,0.0007071112525183,0.0,28091.44358278656,0.0,154131.42982104846,308441.9934162225,304550.2759859428,0.0,0.0,Normal Traffic,2026-02-02 22:06:47
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,38.1980626509137,8.0.6.4,483.7115979825557,0.0,113609992.5750984,0.0,0.0,0.0,0.0,0.0,0.5007875312924293,8.922563690910156,4.96499333463827,0.0,0.0,3.403986252910064,0.0,11712.638110439597,0.0,9627842.460324476,13189452.779611448,42257164.872854695,0.0,113542605.03715384,10159100.38431469,13553585.743454784,41181991.43443887,0.0,0.0,0.0,29157.692417226237,382466.4501058801,0.0,0.0,0.0,0.0,0.0450847092291859,0.0,0.0,0.0,0.0,5.705717812951194,0.0,0.0,253.2689047687912,0.0,0.0,0.0,0.0816049069833059,0.0056876481897457,0.0029127415704652,0.0,0.0462503480012259,0.0105458750811125,0.0,10.53291428959758,0.0,0.0,0.0573824666884108,0.0415111932635591,0.0,0.0046623782453378,0.0,0.091260099773649,18.746451350536177,62792.603922875984,0.0,0.0,0.0,0.0,17.807607907583012,0.0417214596175383,0.0,0.0,33757.571944553834,78697.6588673026,19078845.13619973,13193973.792044496,40715384.528497,5231858.0704198815,Normal Traffic,2026-02-02 22:06:48
192.168.56.100-192.168.56.101-67-68-17,192.168.56.101,0.0,192.168.56.100,469.4445147895808,17.664970111960685,0.0,12.413872147865352,15.159198222629994,0.0,527424.0683006382,0.0,1.6508717225887828,16.690786182660723,0.0,474.2568177002754,321.6218740934027,512.7671054137968,191.5700193253924,351399.29813587223,3538.049168130768,42044.755482738256,486136.0831476786,447424.60691412137,5252.233868170279,0.0,148362.75733668212,234977.7245793724,0.0,17509.798087777373,948853.7964942747,0.0,0.0,0.0,2631.9399818354977,0.0,0.0,0.0,0.0796294310317709,0.0,257.1975387426509,0.0,3187.2595708821127,308.0605150040168,735.9087053319492,491.5777265216127,50.472292494271954,0.0,0.0,0.0,0.0,0.0,0.0012999436962388,0.0449181850239384,0.0,0.0317953723828047,0.0,550.4369975586391,0.0,457.3602140402864,0.0354732414218014,0.0655972574630024,0.0,0.0,0.0,0.0,88.89389280565953,22184.36586303831,0.0,143708.00648825843,0.0,0.0,0.0,0.0,14138.904111818963,0.0,178444.95933027563,18611.12566912461,0.0,13689.048020153075,0.0,434287.2304542392,Normal Traffic,2026-02-02 22:06:49
192.168.56.101-224.0.0.252-63891-5355-17,192.168.56.101,63482.38532512327,224.0.0.252,4413.891821487858,16.42903861572857,0.0,0.0,0.0,0.0,0.0,41.349854230973065,34.44372424821653,42.925127188678,0.3375395294853838,184.16441309744843,38.881797458512,111.82983306855672,425.21371761283774,4781.085701233456,2931.648626767299,720051.8749924481,0.0,617278.4740076,404990.768336107,413569.0310852934,0.0,198054.44086880644,884475.5557551763,0.0,349324.7017418355,0.0,38675.26526813013,0.0,64.23583603159592,0.0,0.0,0.0,0.0218701650352868,0.0,269.14100997771914,0.0,0.0,39.621284875567376,300.8438976119889,0.0,137.63090794630074,3670406.4488708647,0.0,0.0,0.0,0.0107337829910308,0.0090094846875272,0.1029103142013278,0.0304504595484815,0.038432507115425,0.9957666367748846,42.156969261818034,33.75106751738248,126.92439151232924,0.0,0.0590518656021716,0.0164555857764566,0.0,0.0240522589863035,0.0760324983296215,18.09380288307221,14855.285445890791,20.33842603881854,794159.815548709,0.0,17.42922915805272,7.177510322069196,0.0409289338125316,0.0,53790.663386765664,42162.821786282286,0.0,642609.371861146,0.0,122676.39189962953,0.0,Normal Traffic,2026-02-02 22:06:50
192.168.56.101-192.168.56.102-80-40572-6,192.168.56.101,1330.458367858313,192.168.56.102,40467.80108335954,6.164474721481291,1058127.6299384004,0.0,0.0,0.0,0.0,15.931715315563896,0.0,8.41066364973472,0.0,956.1936682928256,2.484207579477823,374.8663195272681,0.0,13027.49924945258,16975.4927207176,40905.113778897685,182815.13388892813,940424.0142862466,13513.105718784276,84792.2707680245,0.0,185109.63442580323,194016.5007025601,17659.235845153387,95399.9054964346,0.0,82916.1421311254,0.0,101.01338120240486,0.0,0.0,0.0051069831583591,0.0337934212463693,0.0,60.869193111381655,0.0,18943.34947163587,2.4361396598071816,0.0,0.0,0.0,685707.4943561357,0.9988087151516136,0.0025761814700338,0.0,0.0,0.9875111333735438,0.1166345431490049,0.0,0.0,0.0177077452846987,39.37473321153066,0.5076506453405446,277.2240637096866,0.0,0.0628191702999513,0.0,0.0312273268426026,0.0590481670940991,0.0,31.667055617239846,0.0,0.0,0.0,0.0,686.5106281990353,29.213833033541423,0.0470683911677114,0.0,41390.96053286691,0.0,0.0,0.0,0.0,503613.2514386546,0.0,Normal Traffic,2026-02-02 22:06:51
192.168.56.1-239.255.255.250-63028-1900-17,192.168.56.1,63699.04033904785,239.255.255.250,1845.953450101263,16.44742338293772,3612661.606262722,23.14319148623453,0.0,0.0,120086.13893313908,207.6589128081277,171.1745169856523,171.7519808171561,0.0,0.0,176.42068738246368,275.0092978499076,0.0,6079.673176205838,0.0,918998.8360867428,0.0,1499630.426095665,1013985.1145728744,2316379.614191499,1340527.5190770903,151897.58184930292,638967.828233439,955314.06842774,127064.81910007536,19456.63034328674,38138.59661106488,0.0,31.68916052510863,0.0020551686817157,0.0,0.0776815515707397,0.0,0.0,378.9092553762901,10.649620750432696,0.0,168.87439759348266,0.0,84.46655699015594,0.0,0.0,0.0062566927236587,0.0,0.1036494339106482,0.0,0.0230079423001601,0.0,0.0152188331770424,0.0,0.0,164.6055336661814,173.11502472096586,84.11076356028872,0.0,0.0,0.0166472768978165,0.0,0.0911269034615322,0.0,29.42398415513436,0.0,37.02410752412843,0.0,0.0,0.1031772475819308,0.0,0.0905216150488459,0.0,0.0,38140.25861859962,0.0,0.0,196447.72757438,0.0,0.0,Normal Traffic,2026-02-02 22:06:52
192.168.56.101-192.168.56.102-445-59014-6,192.168.56.102,60681.76126040367,192.168.56.101,0.0,5.96438160888054,37504146.51815092,5132.082346124567,1770.0356019969183,4271971.041452829,40785140.66846016,1441.509637979292,2.4919103598253387,829.7978818981513,689.6944491069083,64236.3320187498,0.0396845408799751,22869.67530781242,28392.891121721685,1198373.3346575778,2811.007397154462,0.0,256090.2119637276,7634811.753773314,28103.828687706457,35456293.4843941,377447.9715047702,0.0,7761805.702117138,0.0,37496214.21055558,20576.958379622607,253267.56401099183,7967617.569460835,10.93031204618964,0.0,0.0014272002104233,0.0302580922335213,0.0,161806.19568707698,57497.91120714428,45.23157335540168,0.0,0.0,63859.95321977628,6542.2484670998165,17474.256129522866,304046269.74152464,0.0,0.9815304045339452,0.0,0.0017055974802128,0.0,0.0678925512821921,0.0385423402487996,0.0,0.0,6475.31397036676,830.9907911365059,22616.94612266968,0.1062239756083014,0.05240620173126,0.0,0.0404487892051711,0.0186544501377448,0.0566285492878692,5151.583021862128,4364373.217948406,1790.2805606792588,40609192.22040039,0.0,2016.927997266232,3898.183462543637,0.024258091063517,5740710.17404759,7768244.29718593,10930505.317160036,168837.58989197243,6884566.039309083,716592.1017811927,7323473.752275755,7292323.173023947,Normal Traffic,2026-02-02 22:06:53
192.168.56.101-224.0.0.22-0-0-0,192.168.56.101,0.0,224.0.0.22,30.91550312377827,0.0,787629.5976264977,14.317144915578156,32.51653579409724,24870.48891727897,565990.6080696663,0.0,3.636739440852237,0.5619493136921154,0.0,0.0,3.224222262295658,0.0,0.0,0.0,0.0,0.0,491960.29334832,0.0,26779.48267648135,0.0,62756.52178402874,517330.39930205327,1718728.415433933,0.0,0.0,87339.16482957493,16739.568282561726,0.0,0.0,0.000228268903514,0.0,0.0511667603970592,0.0,0.0,0.0,0.0,1530.1912987617231,0.0,747.8462216966976,37.518441190965525,0.0,948217.3545590104,0.0,0.0171074593908569,0.022528520656232,0.0,0.0,0.0,0.0665426022979474,0.0230520981590101,0.0014605291317154,0.3046698851636119,1.3187529289428124,529.2460461526898,0.0,0.0,0.0,0.0,0.0,0.0426054630168294,9.3682598883899,49518.52264430707,0.0,430942.42858529446,0.0,43.41391538331163,0.0,0.0066212610134869,127352.2418971552,37747.53148957404,0.0,43254.89687080374,0.0,0.0,0.0,670101.3900719073,Normal Traffic,2026-02-02 22:06:54
192.168.56.101-192.168.56.102-0-0-0,192.168.56.102,0.0,192.168.56.101,409.9036019681354,0.0,60438295.80410984,131.69061382086588,59.47306593530943,0.0,162113.13755485267,8.20324572294954,1.3100328592382784,16.31415306516351,1.4463213805112385,833.655867985847,4.691358784890167,169.37214446161877,0.0,0.0,0.0,506271.3216310357,437310.59186505096,707616.0002656276,0.0,60942025.48805102,743599.361879502,0.0,1432876.8060209733,1025742.6715690594,59692276.867705554,997080.0577445724,97161.79499822078,956485.8359882146,311.2431280627706,0.0272199682592762,0.0,0.0,0.0,0.0,273.0621575535281,35.72234318412577,2148.213345463924,4.795614036284904,55.05885230678626,0.0,262.329535569715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142672734644713,0.0,1.0388768052964967,0.0,10.433461393404617,0.0,0.0,0.0889253999379613,0.0,0.0649624884187433,0.0,0.0,56.4252961547368,0.0,99.98154502525996,0.0,0.0,21.680653161574565,0.0,0.0188237113568261,0.0,0.0,207614.30037403523,8774.839872808667,0.0,481537.519886168,370518.0906703277,452682.9644332426,Normal Traffic,2026-02-02 22:06:55
192.168.56.101-192.168.56.102-445-39566-6,192.168.56.102,39286.8437334288,192.168.56.101,88.33508926295042,6.1280279558124,55321077.7619947,1.1565276606521744,11.210749111756952,22695.872180479226,480031.8665905447,62.49154521433199,68.96109547228222,69.27278658309058,1.4183132860195231,0.0,76.75946449564302,0.0,247.2555610513301,2756.106490101577,0.0,6118822.059838634,9312195.749473458,28415099.670299474,187457.65774283707,53419180.55484459,7150951.507231427,9486487.93302822,27380030.98148274,217649.2397843405,0.0,12076.223287714438,0.0,438970.75025348057,0.0,0.0819743060877758,1.0013360795737831,0.0257864800717632,0.0112801169449903,1594.5086427119477,0.0,5.389673144083246,0.0,72.12360570484103,0.0,0.0,84.43566225223259,1259101.313411232,0.0221383743636614,0.0,0.0,1.007040427151823,1.0225738081686726,0.0,0.0969688893671245,0.013277527632183,0.0,122.40943681026197,75.36121277693013,244.7145663618326,0.0084788326609515,0.0,0.0,0.0,0.0,0.0434433861227782,0.0,47250.57871725726,0.0,121338.9395637591,0.0,232.87260273197248,42.89771811415644,0.0013200289221023,6626443.975564485,36164.47708300516,6510965.180437921,6824328.00393337,15558909.058068402,10768322.529835762,27374148.216655217,6854255.162740899,Normal Traffic,2026-02-02 22:06:56
192.168.56.100-192.168.56.101-67-68-17,192.168.56.101,370.3981804697241,192.168.56.100,177.42330187724434,16.874933689109263,1288924.8297361943,53.82385739806948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005.3426412284423,320.2782155559739,454.0030300763069,283.06677229925856,320648.1584870368,967.6433055069956,0.0,65080.05698584959,444785.136427676,0.0,0.0,96326.6145903651,0.0,0.0,63792.534231420366,0.0,0.0,0.0,808053.4744070973,2663.3619287487804,0.0,0.0,0.0,0.0,0.0,339.4591316357946,143.77854203677316,3038.740293559692,315.15422740850835,1128.2384898419896,324.4218128227167,299.1678502791531,2252971.105232197,0.0,0.0135768975676845,0.0,0.0,0.0,0.0,0.0,0.0,0.0091057630535596,616.4395928270153,0.3105808243337677,516.02009789502,0.0213657634114738,0.0,0.0051069678729963,0.0,0.0310166943373463,0.0,51.2170917463931,60012.62509922038,0.0,0.0,0.0,39.602781543760166,16.088768022613227,0.0107088889516534,49395.26737121729,52959.50591686348,233163.9709271632,170974.50883779564,0.0,0.0,0.0,437553.2588509684,Normal Traffic,2026-02-02 22:06:57
192.168.56.101-192.168.56.102-445-59014-6,192.168.56.102,59234.19038699819,192.168.56.101,144.38177731126308,5.30917447702962,1253724.1970447616,26.52911853361861,0.0,0.0,0.0,0.0,0.0,8.579418703069262,2.3766486248012826,0.0,3.947997752563665,583.0059893316343,15.693451642697664,10923.624186909305,5382.921921150633,0.0,0.0,0.0,6271.308671988111,0.0,86093.33551892402,91561.63458795566,301892.79241057945,0.0,0.0,0.0,132462.66590735802,0.0,46.61993136884806,0.0906671950133177,0.0,0.0091068604568572,0.012520063414241,231.1498276454424,0.0,3883.8284926798447,1804.33553414946,0.0,78.20218910909568,15.040930728524431,0.0,5641249.021064105,0.0154989362721933,0.0,0.0711161753618857,0.0,1.0015906857196877,0.0237740479260996,0.0661851165848477,0.0033472935621728,0.9981708664174334,0.0,2.216696108263536,65.99281490870301,0.0,0.0040815841467596,0.0,0.0103042341405878,0.0,0.0,52.67177648301773,0.0,0.0,0.0,0.0,2083.0685385248453,0.0,0.0702731543189675,22563.73916528872,22336.20025280685,55716.95483691528,0.0,0.0,0.0,850049.0999480133,293777.19536323944,Normal Traffic,2026-02-02 22:06:58
192.168.56.1-224.0.0.251-5353-5353-17,192.168.56.1,4000.747138230453,224.0.0.251,5132.445489912467,17.276292546196633,0.0,0.0,0.0,4562.438185000637,0.0,8.460470716279069,33.59649046242608,49.29375126913881,1.0035345961449194,816.849612795184,54.14085561108888,0.0,71.4482026616421,14244.861733551345,505.03281720041207,54862.71052096315,327304.90272215195,1189840.827247625,3351.4274387982787,3382201.0827945457,33813.83515194919,0.0,0.0,20333.278534755475,75169.4994436167,43089.07261929779,185773.6049366757,125004.78971456038,11.670821060691807,0.0203137412105488,0.0,0.0058980193542695,0.0,2765.446825669482,255.58762666923047,60.51003904146202,0.0,36.43646213746052,151.8914156853997,2.6934838012483766,83.85920048358398,0.0,0.0,0.0225577047547296,0.0022026889886649,0.0088616102386157,0.0019089619147849,0.0,0.0291252546365313,0.0245677045004775,0.0171435410755972,0.0,49.83843925101485,0.0,0.0379012167049657,0.0361758771671201,0.0,0.0,0.0004526375115257,0.0193346311212269,44.4232656269701,50574.19443650201,0.0,373031.3872637672,0.0,0.0,36.64892929321258,0.0,40910.82087335587,0.0,31218.1321202856,0.0,93138.04331762552,88729.30575495944,61707.27978635805,797295.0365413032,Normal Traffic,2026-02-02 22:06:59
192.168.56.1-224.0.0.251-5353-5353-17,192.168.56.1,5465.842504727275,224.0.0.251,5837.953115448569,17.472244616108295,2001866.508695666,0.0,18.445701931923715,0.0,0.0,46.717573850700845,32.61516328196087,33.63043387329051,10.94266944767121,693.4937940660302,42.479326362128994,92.06195059790645,160.95336751932246,16882.34656965008,593.731347396513,127863.05443352571,193273.50960024897,0.0,5337.548720098331,1222532.334422357,0.0,0.0,0.0,4409.878713526841,0.0,27511.659364902327,0.0,0.0,37.60990778584392,0.0344751655687481,0.0,0.0910708395348258,0.0,0.0,243.09717786762917,112.62522348343352,32.18376519349616,32.299692823491455,522.0697324804696,9.25407656352835,152.43924721648818,4548260.826972852,0.0,0.0,0.0,0.002967207926837,0.0043907452729929,0.0472007000968993,0.0,0.0594997409714295,0.0,116.51150101859652,41.54874372566394,591.8402345195705,0.0204389249259063,0.0,0.0060945984001474,0.0073819895858223,0.0,0.0,9.05133717703822,48857.5662642536,20.03342485666018,0.0,0.0,0.0,78.21836942359963,0.0,64026.42720572268,17317.1037129074,0.0,12217.758382328342,0.0,0.0,1102924.9152053818,20852.66373861619,Normal Traffic,2026-02-02 22:07:00
192.168.56.101-224.0.0.251-5353-5353-17,192.168.56.101,5637.605133964256,224.0.0.251,5174.905889474049,17.490383392612053,3319792.481947328,0.0,0.0,20696.70029330688,174818.54081220026,37.45832828773527,36.46214698058379,37.97401014353241,0.0,0.0,39.27503427313199,94.828518851126,0.0,19230.81539125264,0.0,1498371.5600757946,601603.807874147,2643631.9172689365,991449.9692364824,1196125.2955780025,1918894.497542148,423354.3065914193,1996089.6984369971,2021399.8623863936,0.0,0.0,75458.92541163489,0.0,0.0,0.0526542550967434,0.0005085458792577,0.0778792522152375,0.0442518850794434,1603.914284894511,0.0,0.0,1010.1966637538104,38.89313654708093,0.0,35.75907582255814,0.0,0.0,0.0256723975060617,0.0014710322928587,0.0197060301573652,0.0023162464732382,0.0,0.0237732836678032,0.0706817208429463,0.0,0.0,0.1740182033978641,35.97627257311593,75.62028599442226,0.0,0.0,0.0,0.0,0.0,0.0208341913673459,0.0,32139.32939824359,0.0,0.0,0.0,12.455014986483462,5.656507693168807,0.0082480250192747,12660.84266687819,0.0,0.0,0.0,0.0,0.0,482072.7800131918,0.0,Normal Traffic,2026-02-02 22:07:01
192.168.56.101-192.168.56.102-445-59014-6,192.168.56.102,62153.33872831567,192.168.56.101,596.7208287355747,6.118128583078728,37747729.22644183,5108.986146387661,1775.2085504050387,4269607.269118437,40578958.791067794,1465.7178931967876,0.0,832.4406709707647,690.3532781096685,63496.81405777667,0.0,22714.408996108446,28831.23401076872,1201028.2338999282,4231.65081427677,46751.88798558126,415111.1096144083,7808527.961101145,28505.23507465797,36807587.90877597,145848.1854702723,0.0,8655578.281975113,3739.945390709797,38119042.50821024,0.0,427192.4762391739,7410764.780336946,34.67042123510546,0.0359873289572336,0.0,0.0,0.0,165376.81885469434,57598.50891513049,222.3608897549526,0.0,0.0,63153.7684827303,6465.736255847982,17255.802802251903,308764346.391206,0.0206646241397961,0.981750081151522,0.0,0.0,0.0081995012928035,0.0510039105166515,0.0,0.0,0.0376693840415898,6592.602366855738,832.382796245556,22656.466901528,0.0,0.0,0.0,0.0,0.0338327145654501,0.0103214532925202,5096.225064562542,4341185.423312497,1776.2383252327738,40560071.106329314,0.0,2038.41491027524,3845.2552331165016,0.0110681378015893,5801363.189060688,7852811.308672114,11088550.36509705,189974.95348818653,6523454.754698199,886632.3284615924,7376873.617459428,6263437.019840519,Normal Traffic,2026-02-02 22:07:02
192.168.56.1-239.255.255.250-57487-1900-17,192.168.56.1,59827.46146549296,239.255.255.250,1285.7743568948267,17.01515722252952,3389446.420184655,0.0,3.4629506522470037,35603.757814632336,0.0,170.07652303199825,163.39321015682154,170.53995519404845,0.0,0.0,168.28092571018286,128.71670872041935,0.0,0.0,855.9128304277014,790588.2981131095,0.0,2254039.2896427056,970952.7441952844,2940774.239269171,908989.2492077082,0.0,1516311.8392365568,1028786.9735809464,729325.61315503,0.0,0.0,285430.18529913656,3.107806697349785,0.0,0.0019112202976465,0.0,0.0717852221530326,1876.0984116331008,791.5794780651322,49.83526407050045,0.0,166.981674733778,77.55099474172548,69.39485380977861,0.0,0.0,0.0191307375575229,0.0002375883437324,0.0190562978188934,0.0019468913789178,0.0006415425740204,0.0,0.0,0.0155488948966019,0.0263078350858135,163.88153125205457,165.78409223996923,0.0,0.0,0.0499542374264012,0.0,0.0,0.0852468180734492,0.0,0.0,0.0,0.0,0.0,0.0,75.88996321943493,0.0,0.0510461296245285,135156.56272253042,91060.23932235032,0.0,0.0,0.0,0.0,0.0,273024.4705137014,Normal Traffic,2026-02-02 22:07:03
192.168.56.1-239.255.255.250-57487-1900-17,192.168.56.1,56422.98906874485,239.255.255.250,2511.304044138779,17.437081612042693,3341189.824139202,31.05177051213589,8.905792389183663,0.0,180423.73508114825,152.51184801911796,160.17893667366042,178.55139418102553,0.0,640.969727185064,160.71134998931882,188.4515447177452,0.0,34925.94223759665,2245.333047746616,845957.8114258721,0.0,1489155.379368898,988450.0965405772,0.0,1089176.8618725338,0.0,734178.5794243349,972757.0877762964,0.0,0.0,0.0,266052.7899759598,33.998870994205014,0.0541527520551303,0.0,0.0,0.0415421540894577,1437.924757613039,0.0,114.44732313532742,0.0,166.18622227544105,835.1092935656279,93.47371310394288,0.0,1725708.38099888,0.0014251498032752,0.0,0.0,0.0058759733243877,0.0076998595729386,0.0198256454036282,0.0436573532282094,0.0356476676011862,0.0,227.1251981663684,165.58987886662146,0.0,0.0,0.0,0.0,0.0,0.0,0.0942108260372323,0.0,30507.896486239897,0.0,0.0,0.0,0.0,0.0,0.0,174820.25560289412,86173.30528255906,0.0,0.0,0.0,0.0,0.0,0.0,Normal Traffic,2026-02-02 22:07:04
192.168.56.101-192.168.56.102-80-40572-6,192.168.56.101,0.0,192.168.56.102,40769.82011686629,6.553653776960923,0.0,57.28423787988847,28.02691046702725,40608.77045173112,0.0,0.0,0.0,0.0,11.993633670651752,0.0,6.421368419026304,0.0,87.81250840368655,11964.50165090011,14961.463466109435,0.0,0.0,30035.229557809107,0.0,0.0,2735.027146798744,176350.89290973518,566164.8235818697,0.0,72239.63067274664,0.0,145586.71918188914,952878.0937928696,149.149986833716,0.0,0.0094711503371906,0.0,0.0,0.0,548.6637057831333,0.0,16605.566401134394,0.0,1131.9058665056136,0.0,35.6688615170789,769691.6803605101,0.989722053848815,0.0,0.0,0.0,1.035302187646031,0.0,0.0,0.0,0.0,36.59601392877369,6.118567834836023,142.1356207145613,0.0154658137269257,0.0600726890322791,0.0227315999055546,0.0744979557899891,0.0,0.0,9.276087111257082,0.0,24.798261456542217,0.0,0.0,720.6905773139861,0.0,0.0,188392.731147788,8820.93663790385,280088.5953140381,0.0,0.0,0.0,661145.375440878,596406.9537645818,Normal Traffic,2026-02-02 22:07:05
